z,Ex,Ey,Ez,Bx,By,Bz,Jx,Jy,Jz
0.824825,-0.00231706,-0.00832903,0,0,0,0,0.00155445,0.000133869,0
0.825826,0,0,0,1.2413e-10,8.76869e-11,-8.76869e-11,0,0,0
0.826827,-0.00303993,0.0183118,0,0,0,0,-0.00277762,0.00681608,0
0.827828,0,0,0,-1.25633e-10,-6.08981e-11,6.08981e-11,0,0,0
0.828829,0.0145876,-0.0054799,0,0,0,0,0.00180529,-0.000257388,0
0.82983,0,0,0,9.56137e-11,4.51067e-11,-4.51067e-11,0,0,0
0.830831,-0.0226854,0.0304671,0,0,0,0,0.000245108,0.00376523,0
0.831832,0,0,0,-8.75988e-11,-3.62159e-11,3.62159e-11,0,0,0
0.832833,0.00616714,-0.0139781,0,0,0,0,0.00265338,-0.00138841,0
0.833834,0,0,0,9.88511e-11,1.8193e-11,-1.8193e-11,0,0,0
0.834835,-0.001054,0.0216533,0,0,0,0,0.00185342,0.00240831,0
0.835836,0,0,0,-9.66292e-11,-3.87354e-11,3.87354e-11,0,0,0
0.836837,0.0104161,-0.0191152,0,0,0,0,0.00421937,-0.00387356,0
0.837838,0,0,0,1.36152e-10,7.52888e-11,-7.52888e-11,0,0,0
0.838839,-0.0150713,0.0186876,0,0,0,0,-0.000592819,0.00179805,0
0.83984,0,0,0,-8.24481e-11,-8.41441e-11,8.41441e-11,0,0,0
0.840841,0.0203,-0.0390696,0,0,0,0,0.00320704,-0.00326889,0
0.841842,0,0,0,1.22705e-10,2.15501e-11,-2.15501e-11,0,0,0
0.842843,-0.0257771,0.0312135,0,0,0,0,0.000799779,0.001463,0
0.843844,0,0,0,-9.98699e-11,-2.34441e-11,2.34441e-11,0,0,0
0.844845,0.0189251,-0.0279396,0,0,0,0,0.000417209,-0.00349715,0
0.845846,0,0,0,7.42344e-11,3.54415e-12,-3.54415e-12,0,0,0
0.846847,-0.0117502,0.0306544,0,0,0,0,-0.000992106,-0.000365458,0
0.847848,0,0,0,-9.40695e-11,-4.97713e-11,4.97713e-11,0,0,0
0.848849,0.0075079,-0.0352167,0,0,0,0,0.000649111,-0.00459331,0
0.84985,0,0,0,1.18398e-10,3.84666e-11,-3.84666e-11,0,0,0
0.850851,-0.0171801,0.0295259,0,0,0,0,-0.00291536,0.00138074,0
0.851852,0,0,0,-1.08952e-10,-7.61541e-11,7.61541e-11,0,0,0
0.852853,0.0269929,-0.0405136,0,0,0,0,0.000346275,-0.00320724,0
0.853854,0,0,0,1.02843e-10,3.69662e-11,-3.69662e-11,0,0,0
0.854855,-0.0330395,0.0417174,0,0,0,0,-0.00246373,0.00166169,0
0.855856,0,0,0,-9.70453e-11,-5.55884e-11,5.55884e-11,0,0,0
0.856857,0.025622,-0.0455261,0,0,0,0,-0.000560433,-0.00170292,0
0.857858,0,0,0,7.94433e-11,-3.10005e-11,3.10005e-11,0,0,0
0.858859,-0.025106,0.0458216,0,0,0,0,0.00050087,0.00187905,0
0.85986,0,0,0,-1.10837e-10,-9.98134e-12,9.98134e-12,0,0,0
0.860861,0.0250998,-0.0326054,0,0,0,0,4.40518e-05,-0.00208819,0
0.861862,0,0,0,4.90691e-11,2.09261e-11,-2.09261e-11,0,0,0
0.862863,-0.00480106,0.0477253,0,0,0,0,-0.00163585,0.000441556,0
0.863864,0,0,0,-1.2106e-10,-2.72881e-11,2.72881e-11,0,0,0
0.864865,0.0248707,-0.0434909,0,0,0,0,-0.00026432,-0.00402031,0
0.865866,0,0,0,1.00781e-10,5.12551e-11,-5.12551e-11,0,0,0
0.866867,-0.0198685,0.0393245,0,0,0,0,-0.0034787,0.00124959,0
0.867868,0,0,0,-1.07279e-10,-5.29787e-11,5.29787e-11,0,0,0
0.868869,0.0375469,-0.0546585,0,0,0,0,-0.000751471,-0.00226081,0
0.86987,0,0,0,9.28415e-11,4.50043e-11,-4.50043e-11,0,0,0
0.870871,-0.0341422,0.0491423,0,0,0,0,-0.00294315,0.00217526,0
0.871872,0,0,0,-1.03146e-10,-2.43788e-11,2.43788e-11,0,0,0
0.872873,0.032583,-0.0572536,0,0,0,0,-0.00163535,-0.000836726,0
